Id,UID,Original,UTCMilliseconds,PCLocalTime,PCTime,ChannelBitmap,SequenceBitmap,UpdateOf,channelMap,startSample,startSeconds,duration,lowFreq,highFreq,amplitude,detectionType,bearingAmbiguity,Fixed Localized,Species,Comments,Deployment_ID,Local_Time,UTC_Time
9703,15247000001,2018-03-08 06:30:06.971,971,2018-03-07 22:30:06.971,2018-10-24 14:49:49.087,1,,0,1,119295,4.970625,8704,2648.4375,2812.5,138.393445390034,,,,F,,201,2018-03-08 06:30:06.971000-08:00,2018-03-08 14:30:06.971000+00:00
9704,15247000002,2018-03-08 06:30:29.135,135,2018-03-07 22:30:29.135,2018-10-24 14:49:49.258,1,,0,1,651263,27.1359583333333,6144,2601.5625,2835.9375,140.499543942898,,,,F,,201,2018-03-08 06:30:29.135000-08:00,2018-03-08 14:30:29.135000+00:00
9705,15247000003,2018-03-08 06:30:35.301,301,2018-03-07 22:30:35.301,2018-10-24 14:49:49.303,1,,0,1,799231,33.3012916666667,7168,1359.375,1500.0,175.50199607045,,,,F,,201,2018-03-08 06:30:35.301000-08:00,2018-03-08 14:30:35.301000+00:00
9706,15247000004,2018-03-08 06:32:31.845,845,2018-03-07 22:32:31.845,2018-10-24 14:49:50.231,1,,0,1,3596287,149.845291666667,5632,2648.4375,2859.375,140.945733897968,,,,F,,201,2018-03-08 06:32:31.845000-08:00,2018-03-08 14:32:31.845000+00:00
9707,15248000001,2018-03-08 06:49:25.701,701,2018-03-07 22:49:25.701,2018-10-24 14:49:54.429,1,,0,1,6328831,263.701291666667,6656,2625.0,2859.375,142.394702474469,,,,F,,201,2018-03-08 06:49:25.701000-08:00,2018-03-08 14:49:25.701000+00:00
9708,15249000001,2018-03-08 07:01:30.662,662,2018-03-07 23:01:30.662,2018-10-24 14:49:56.513,1,,0,1,2127871,88.6612916666667,6656,2648.4375,2835.9375,139.351330800738,,,,F,,201,2018-03-08 07:01:30.662000-08:00,2018-03-08 15:01:30.662000+00:00
9709,15253000001,2018-03-08 08:00:02.255,255,2018-03-08 00:00:02.255,2018-10-24 14:50:09.753,1,,0,1,6143,0.255958333333333,13312,6210.9375,6257.8125,131.63918742551,,,,F,,201,2018-03-08 08:00:02.255000-08:00,2018-03-08 16:00:02.255000+00:00
9710,15255000001,2018-03-08 08:30:02.384,384,2018-03-08 00:30:02.384,2018-10-24 14:50:16.615,1,,0,1,9215,0.383958333333333,11776,8625.0,8695.3125,131.461207261113,,,,F,,201,2018-03-08 08:30:02.384000-08:00,2018-03-08 16:30:02.384000+00:00
9711,15258000001,2018-03-08 09:15:02.384,384,2018-03-08 01:15:02.384,2018-10-24 14:50:26.801,1,,0,1,9215,0.383958333333333,11776,8695.3125,8765.625,129.093204988715,,,,F,,201,2018-03-08 09:15:02.384000-08:00,2018-03-08 17:15:02.384000+00:00
9712,15290000001,2018-03-08 17:15:02.255,255,2018-03-08 09:15:02.255,2018-10-24 14:52:15.688,1,,0,1,6143,0.255958333333333,8704,6843.75,6984.375,142.060920272288,,,,F,,201,2018-03-08 17:15:02.255000-08:00,2018-03-09 01:15:02.255000+00:00
9713,15309000001,2018-03-08 22:00:02.255,255,2018-03-08 14:00:02.255,2018-10-24 14:53:20.585,1,,0,1,6143,0.255958333333333,10752,6351.5625,6468.75,135.781981798669,,,,F,,201,2018-03-08 22:00:02.255000-08:00,2018-03-09 06:00:02.255000+00:00
9714,15311000001,2018-03-08 22:30:02.426,426,2018-03-08 14:30:02.426,2018-10-24 14:53:27.475,1,,0,1,10239,0.426625,9728,2015.625,2085.9375,144.453750810827,,,,F,,201,2018-03-08 22:30:02.426000-08:00,2018-03-09 06:30:02.426000+00:00
9715,15322000001,2018-03-09 01:15:02.405,405,2018-03-08 17:15:02.405,2018-10-24 14:54:04.726,1,,0,1,9727,0.405291666666667,10240,5156.25,5226.5625,138.610475468005,,,,F,,201,2018-03-09 01:15:02.405000-08:00,2018-03-09 09:15:02.405000+00:00
9716,15327000001,2018-03-09 02:30:02.426,426,2018-03-08 18:30:02.426,2018-10-24 14:54:21.791,1,,0,1,10239,0.426625,8704,10289.0625,10453.125,128.436718467157,,,,F,,201,2018-03-09 02:30:02.426000-08:00,2018-03-09 10:30:02.426000+00:00
9717,15330000001,2018-03-09 03:15:02.384,384,2018-03-08 19:15:02.384,2018-10-24 14:54:32.060,1,,0,1,9215,0.383958333333333,9728,4312.5,4406.25,145.142558752009,,,,F,,201,2018-03-09 03:15:02.384000-08:00,2018-03-09 11:15:02.384000+00:00
9718,15346000001,2018-03-09 07:15:02.255,255,2018-03-08 23:15:02.255,2018-10-24 14:55:26.472,1,,0,1,6143,0.255958333333333,8704,9257.8125,9398.4375,138.01488805014,,,,F,,201,2018-03-09 07:15:02.255000-08:00,2018-03-09 15:15:02.255000+00:00
9719,15380000001,2018-03-09 15:49:04.047,47,2018-03-09 07:49:04.047,2018-10-24 14:57:23.890,1,,0,1,5809151,242.047958333333,5120,1265.625,1476.5625,134.419258273944,,,,F,,201,2018-03-09 15:49:04.047000-08:00,2018-03-09 23:49:04.047000+00:00
9720,15382000001,2018-03-09 16:15:02.470,470,2018-03-09 08:15:02.470,2018-10-24 14:57:28.834,1,,0,1,11263,0.469291666666667,11264,4125.0,4171.875,121.188376270298,,,,F,,201,2018-03-09 16:15:02.470000-08:00,2018-03-10 00:15:02.470000+00:00
9721,15384000001,2018-03-09 16:46:22.255,255,2018-03-09 08:46:22.255,2018-10-24 14:57:36.277,1,,0,1,1926143,80.2559583333333,4608,1546.875,1781.25,156.325627690707,,,,F,,201,2018-03-09 16:46:22.255000-08:00,2018-03-10 00:46:22.255000+00:00
9722,15391000001,2018-03-09 18:34:49.231,231,2018-03-09 10:34:49.231,2018-10-24 14:58:01.724,1,,0,1,6893567,287.231958333333,5632,1593.75,1781.25,151.746726258592,,,,F,,201,2018-03-09 18:34:49.231000-08:00,2018-03-10 02:34:49.231000+00:00
9723,15401000001,2018-03-09 21:00:02.255,255,2018-03-09 13:00:02.255,2018-10-24 14:58:33.329,1,,0,1,6143,0.255958333333333,10240,7500.0,7640.625,126.537777922749,,,,F,,201,2018-03-09 21:00:02.255000-08:00,2018-03-10 05:00:02.255000+00:00
9724,15401000002,2018-03-09 21:00:02.384,384,2018-03-09 13:00:02.384,2018-10-24 14:58:33.329,1,,0,1,9215,0.383958333333333,10752,9351.5625,9468.75,124.15241131488,,,,F,,201,2018-03-09 21:00:02.384000-08:00,2018-03-10 05:00:02.384000+00:00
9725,15404000001,2018-03-09 21:45:02.384,384,2018-03-09 13:45:02.384,2018-10-24 14:58:43.648,1,,0,1,9215,0.383958333333333,10240,4546.875,4640.625,123.994126977467,,,,F,,201,2018-03-09 21:45:02.384000-08:00,2018-03-10 05:45:02.384000+00:00
9726,15404000002,2018-03-09 21:49:17.445,445,2018-03-09 13:49:17.445,2018-10-24 14:58:45.637,1,,0,1,6130687,255.445291666667,7168,5437.5,5765.625,145.380470980003,,,,F,,201,2018-03-09 21:49:17.445000-08:00,2018-03-10 05:49:17.445000+00:00
9727,15416000001,2018-03-10 00:47:21.711,711,2018-03-09 16:47:21.711,2018-10-24 14:59:25.454,1,,0,1,3353087,139.711958333333,10240,1312.5,1476.5625,125.428576754647,,,,B,,201,2018-03-10 00:47:21.711000-08:00,2018-03-10 08:47:21.711000+00:00
9728,15416000002,2018-03-10 00:47:29.925,925,2018-03-09 16:47:29.925,2018-10-24 14:59:25.514,1,,0,1,3550207,147.925291666667,10240,1335.9375,1476.5625,125.982761851433,,,,B,,201,2018-03-10 00:47:29.925000-08:00,2018-03-10 08:47:29.925000+00:00
9729,15416000003,2018-03-10 00:47:43.792,792,2018-03-09 16:47:43.792,2018-10-24 14:59:25.614,1,,0,1,3883007,161.791958333333,9728,1265.625,1476.5625,125.665635492523,,,,B,,201,2018-03-10 00:47:43.792000-08:00,2018-03-10 08:47:43.792000+00:00
9730,15416000004,2018-03-10 00:47:49.509,509,2018-03-09 16:47:49.509,2018-10-24 14:59:25.659,1,,0,1,4020223,167.509291666667,8192,1289.0625,1453.125,126.911161888693,,,,B,,201,2018-03-10 00:47:49.509000-08:00,2018-03-10 08:47:49.509000+00:00
9731,15425000001,2018-03-10 03:00:02.255,255,2018-03-09 19:00:02.255,2018-10-24 14:59:54.778,1,,0,1,6143,0.255958333333333,13312,7382.8125,7546.875,122.379159695805,,,,F,,201,2018-03-10 03:00:02.255000-08:00,2018-03-10 11:00:02.255000+00:00
9732,15434000001,2018-03-10 05:16:19.590,590,2018-03-09 21:16:19.590,2018-10-24 15:00:25.875,1,,0,1,1862143,77.5892916666667,7168,1500.0,1781.25,132.104402573989,,,,B,,201,2018-03-10 05:16:19.590000-08:00,2018-03-10 13:16:19.590000+00:00
9733,15437000001,2018-03-10 06:02:19.280,280,2018-03-09 22:02:19.280,2018-10-24 15:00:36.553,1,,0,1,3294719,137.279958333333,6656,1453.125,1828.125,133.704011843877,,,,B,,201,2018-03-10 06:02:19.280000-08:00,2018-03-10 14:02:19.280000+00:00
9734,15438000001,2018-03-10 06:15:02.255,255,2018-03-09 22:15:02.255,2018-10-24 15:00:38.925,1,,0,1,6143,0.255958333333333,8704,4593.75,4687.5,126.289881366118,,,,F,,201,2018-03-10 06:15:02.255000-08:00,2018-03-10 14:15:02.255000+00:00
9735,15440000001,2018-03-10 06:49:33.360,360,2018-03-09 22:49:33.360,2018-10-24 15:00:47.919,1,,0,1,6512639,271.359958333333,9216,1453.125,1523.4375,130.894307651701,,,,B,,201,2018-03-10 06:49:33.360000-08:00,2018-03-10 14:49:33.360000+00:00
9736,15440000002,2018-03-10 06:49:33.317,317,2018-03-09 22:49:33.317,2018-10-24 15:00:47.924,1,,0,1,6511615,271.317291666667,14336,2835.9375,3164.0625,146.68139533848,,,,B,,201,2018-03-10 06:49:33.317000-08:00,2018-03-10 14:49:33.317000+00:00
9737,15440000003,2018-03-10 06:49:34.086,86,2018-03-09 22:49:34.086,2018-10-24 15:00:47.924,1,,0,1,6530047,272.085291666667,7680,1500.0,1664.0625,137.387653399789,,,,B,,201,2018-03-10 06:49:34.086000-08:00,2018-03-10 14:49:34.086000+00:00
9738,15441000001,2018-03-10 07:02:11.301,301,2018-03-09 23:02:11.301,2018-10-24 15:00:50.124,1,,0,1,3103231,129.301291666667,19968,2882.8125,3140.625,141.997460198866,,,,B,,201,2018-03-10 07:02:11.301000-08:00,2018-03-10 15:02:11.301000+00:00
9739,15441000002,2018-03-10 07:02:41.979,979,2018-03-09 23:02:41.979,2018-10-24 15:00:50.339,1,,0,1,3839487,159.978625,10240,3890.625,4218.75,136.816185819882,,,,B,,201,2018-03-10 07:02:41.979000-08:00,2018-03-10 15:02:41.979000+00:00
9740,15441000003,2018-03-10 07:02:42.618,618,2018-03-09 23:02:42.618,2018-10-24 15:00:50.347,1,,0,1,3854847,160.618625,10752,6164.0625,6398.4375,134.710511977359,,,,B,,201,2018-03-10 07:02:42.618000-08:00,2018-03-10 15:02:42.618000+00:00
9741,15441000004,2018-03-10 07:02:42.491,491,2018-03-09 23:02:42.491,2018-10-24 15:00:50.348,1,,0,1,3851775,160.490625,15872,3070.3125,3515.625,142.72596808761,,,,B,,201,2018-03-10 07:02:42.491000-08:00,2018-03-10 15:02:42.491000+00:00
9742,15441000005,2018-03-10 07:03:15.322,322,2018-03-09 23:03:15.322,2018-10-24 15:00:50.578,1,,0,1,4639743,193.322625,8704,3960.9375,4171.875,133.542264215505,,,,B,,201,2018-03-10 07:03:15.322000-08:00,2018-03-10 15:03:15.322000+00:00
9743,15441000006,2018-03-10 07:03:15.855,855,2018-03-09 23:03:15.855,2018-10-24 15:00:50.593,1,,0,1,4652543,193.855958333333,24576,3023.4375,3468.75,137.631816045579,,,,B,,201,2018-03-10 07:03:15.855000-08:00,2018-03-10 15:03:15.855000+00:00
9744,15442000001,2018-03-10 07:17:24.571,571,2018-03-09 23:17:24.571,2018-10-24 15:00:53.613,1,,0,1,3421695,142.570625,17408,4101.5625,4265.625,137.531287893377,,,,B,,201,2018-03-10 07:17:24.571000-08:00,2018-03-10 15:17:24.571000+00:00
9745,15442000002,2018-03-10 07:18:50.779,779,2018-03-09 23:18:50.779,2018-10-24 15:00:54.233,1,,0,1,5490687,228.778625,9216,4031.25,4195.3125,132.387504075661,,,,B,,201,2018-03-10 07:18:50.779000-08:00,2018-03-10 15:18:50.779000+00:00
9746,15444000001,2018-03-10 07:45:03.174,174,2018-03-09 23:45:03.174,2018-10-24 15:00:59.322,1,,0,1,28159,1.17329166666667,10240,1500.0,1828.125,134.518876159163,,,,B,,201,2018-03-10 07:45:03.174000-08:00,2018-03-10 15:45:03.174000+00:00
9747,15444000002,2018-03-10 07:45:03.686,686,2018-03-09 23:45:03.686,2018-10-24 15:00:59.327,1,,0,1,40447,1.68529166666667,8192,1289.0625,1734.375,142.084889644332,,,,B,,201,2018-03-10 07:45:03.686000-08:00,2018-03-10 15:45:03.686000+00:00
9748,15446000001,2018-03-10 08:17:04.837,837,2018-03-10 00:17:04.837,2018-10-24 15:01:07.075,1,,0,1,2948095,122.837291666667,8192,984.375,1453.125,136.477583705729,,,,B,,201,2018-03-10 08:17:04.837000-08:00,2018-03-10 16:17:04.837000+00:00
9749,15446000002,2018-03-10 08:17:05.179,179,2018-03-10 00:17:05.179,2018-10-24 15:01:07.081,1,,0,1,2956287,123.178625,9216,984.375,1265.625,141.229160081728,,,,B,,201,2018-03-10 08:17:05.179000-08:00,2018-03-10 16:17:05.179000+00:00
9750,15446000003,2018-03-10 08:17:05.626,626,2018-03-10 00:17:05.626,2018-10-24 15:01:07.086,1,,0,1,2967039,123.626625,8704,1570.3125,1921.875,132.082663016755,,,,B,,201,2018-03-10 08:17:05.626000-08:00,2018-03-10 16:17:05.626000+00:00
9751,15456000001,2018-03-10 10:48:15.727,727,2018-03-10 02:48:15.727,2018-10-24 15:01:41.686,1,,0,1,4649471,193.727958333333,23040,9164.0625,9375.0,136.475353078489,,,,U,HF whistles around 9k,201,2018-03-10 10:48:15.727000-08:00,2018-03-10 18:48:15.727000+00:00
9752,15456000002,2018-03-10 10:49:41.615,615,2018-03-10 02:49:41.615,2018-10-24 15:01:42.321,1,,0,1,6710783,279.615958333333,12800,9210.9375,9351.5625,134.91675621966,,,,U,HF whistles around 9k,201,2018-03-10 10:49:41.615000-08:00,2018-03-10 18:49:41.615000+00:00
9753,15456000003,2018-03-10 10:49:53.733,733,2018-03-10 02:49:53.733,2018-10-24 15:01:42.411,1,,0,1,7001599,291.733291666667,9216,9257.8125,9445.3125,135.466683640331,,,,U,HF whistles around 9k,201,2018-03-10 10:49:53.733000-08:00,2018-03-10 18:49:53.733000+00:00
9754,15456000004,2018-03-10 10:49:54.395,395,2018-03-10 02:49:54.395,2018-10-24 15:01:42.416,1,,0,1,7017471,292.394625,15360,9210.9375,9304.6875,137.335510515697,,,,U,HF whistles around 9k,201,2018-03-10 10:49:54.395000-08:00,2018-03-10 18:49:54.395000+00:00
9755,15458000001,2018-03-10 11:15:02.405,405,2018-03-10 03:15:02.405,2018-10-24 15:01:46.986,1,,0,1,9727,0.405291666666667,9216,5390.625,5507.8125,130.154405417929,,,,F,,201,2018-03-10 11:15:02.405000-08:00,2018-03-10 19:15:02.405000+00:00
9756,15462000001,2018-03-10 12:16:17.990,990,2018-03-10 04:16:17.990,2018-10-24 15:02:01.386,1,,0,1,1823743,75.9892916666667,5632,1054.6875,1500.0,144.821016042666,,,,B,,201,2018-03-10 12:16:17.990000-08:00,2018-03-10 20:16:17.990000+00:00
9757,15462000002,2018-03-10 12:16:22.426,426,2018-03-10 04:16:22.426,2018-10-24 15:02:01.424,1,,0,1,1930239,80.426625,11264,984.375,1171.875,144.374020171912,,,,B,,201,2018-03-10 12:16:22.426000-08:00,2018-03-10 20:16:22.426000+00:00
9758,15462000003,2018-03-10 12:16:27.631,631,2018-03-10 04:16:27.631,2018-10-24 15:02:01.459,1,,0,1,2055167,85.6319583333333,8704,984.375,1101.5625,148.168629004142,,,,B,,201,2018-03-10 12:16:27.631000-08:00,2018-03-10 20:16:27.631000+00:00
9759,15465000001,2018-03-10 13:00:21.946,946,2018-03-10 05:00:21.946,2018-10-24 15:02:11.117,1,,0,1,478719,19.946625,8192,1476.5625,1617.1875,140.834293287922,,,,B,,201,2018-03-10 13:00:21.946000-08:00,2018-03-10 21:00:21.946000+00:00
9760,15468000001,2018-03-10 13:45:02.554,554,2018-03-10 05:45:02.554,2018-10-24 15:02:21.086,1,,0,1,13311,0.554625,9728,6960.9375,7125.0,128.447010788787,,,,F,,201,2018-03-10 13:45:02.554000-08:00,2018-03-10 21:45:02.554000+00:00
9761,15471000001,2018-03-10 14:30:04.262,262,2018-03-10 06:30:04.262,2018-10-24 15:02:31.111,1,,0,1,54271,2.26129166666667,9216,984.375,1148.4375,142.554056473031,,,,B,,201,2018-03-10 14:30:04.262000-08:00,2018-03-10 22:30:04.262000+00:00
9762,15471000002,2018-03-10 14:32:07.546,546,2018-03-10 06:32:07.546,2018-10-24 15:02:32.124,1,,0,1,3013119,125.546625,12288,1828.125,2039.0625,137.273385790195,,,,B,,201,2018-03-10 14:32:07.546000-08:00,2018-03-10 22:32:07.546000+00:00
9763,15471000003,2018-03-10 14:33:44.805,805,2018-03-10 06:33:44.805,2018-10-24 15:02:32.834,1,,0,1,5347327,222.805291666667,22528,1500.0,1804.6875,135.174987463293,,,,B,,201,2018-03-10 14:33:44.805000-08:00,2018-03-10 22:33:44.805000+00:00
9764,15473000001,2018-03-10 15:00:02.363,363,2018-03-10 07:00:02.363,2018-10-24 15:02:37.899,1,,0,1,8703,0.362625,8704,9140.625,9234.375,115.246191890472,,,,F,,201,2018-03-10 15:00:02.363000-08:00,2018-03-10 23:00:02.363000+00:00
9765,15473000002,2018-03-10 15:00:23.055,55,2018-03-10 07:00:23.055,2018-10-24 15:02:38.065,1,,0,1,505343,21.0559583333333,12800,1312.5,1429.6875,128.719028655146,,,,B,,201,2018-03-10 15:00:23.055000-08:00,2018-03-10 23:00:23.055000+00:00
9766,15475000001,2018-03-10 15:34:06.117,117,2018-03-10 07:34:06.117,2018-10-24 15:02:46.633,1,,0,1,5858815,244.117291666667,8192,1289.0625,1406.25,130.141251307724,,,,B,,201,2018-03-10 15:34:06.117000-08:00,2018-03-10 23:34:06.117000+00:00
9767,15479000001,2018-03-10 16:31:34.202,202,2018-03-10 08:31:34.202,2018-10-24 15:02:58.957,1,,0,1,2212863,92.202625,16896,1851.5625,1921.875,137.439517862948,,,,B,,201,2018-03-10 16:31:34.202000-08:00,2018-03-11 00:31:34.202000+00:00
9768,15485000001,2018-03-10 18:04:00.272,272,2018-03-10 10:04:00.272,2018-10-24 15:03:20.392,1,,0,1,5718527,238.271958333333,4608,1406.25,1617.1875,137.006352910258,,,,F,,201,2018-03-10 18:04:00.272000-08:00,2018-03-11 02:04:00.272000+00:00
9769,15486000001,2018-03-10 18:19:01.338,338,2018-03-10 10:19:01.338,2018-10-24 15:03:23.725,1,,0,1,5744127,239.338625,6144,2015.625,2296.875,135.622444780164,,,,F,,201,2018-03-10 18:19:01.338000-08:00,2018-03-11 02:19:01.338000+00:00
9770,15488000001,2018-03-10 18:45:17.850,850,2018-03-10 10:45:17.850,2018-10-24 15:03:28.782,1,,0,1,380415,15.850625,3584,1921.875,2320.3125,148.514157400296,,,,F,,201,2018-03-10 18:45:17.850000-08:00,2018-03-11 02:45:17.850000+00:00
9771,15488000002,2018-03-10 18:45:18.000,0,2018-03-10 10:45:18.000,2018-10-24 15:03:28.783,1,,0,1,383999,15.9999583333333,6144,1921.875,2273.4375,144.675448026235,,,,F,,201,2018-03-10 18:45:18-08:00,2018-03-11 02:45:18+00:00
9772,15493000001,2018-03-10 20:00:02.405,405,2018-03-10 12:00:02.405,2018-10-24 15:03:45.407,1,,0,1,9727,0.405291666666667,11264,5062.5,5203.125,125.643419133936,,,,F,,201,2018-03-10 20:00:02.405000-08:00,2018-03-11 04:00:02.405000+00:00
9773,15495000001,2018-03-10 20:31:48.602,602,2018-03-10 12:31:48.602,2018-10-24 15:03:53.132,1,,0,1,2558463,106.602625,4096,4242.1875,4523.4375,129.48953942181,,,,F,,201,2018-03-10 20:31:48.602000-08:00,2018-03-11 04:31:48.602000+00:00
9774,15502000001,2018-03-10 22:18:55.834,834,2018-03-10 14:18:55.834,2018-10-24 15:04:17.935,1,,0,1,5612031,233.834625,7168,1031.25,1500.0,146.690195265625,,,,B,,201,2018-03-10 22:18:55.834000-08:00,2018-03-11 06:18:55.834000+00:00
9775,15502000002,2018-03-10 22:18:56.005,5,2018-03-10 14:18:56.005,2018-10-24 15:04:17.935,1,,0,1,5616127,234.005291666667,11776,984.375,1429.6875,147.193771485457,,,,B,,201,2018-03-10 22:18:56.005000-08:00,2018-03-11 06:18:56.005000+00:00
9776,15502000003,2018-03-10 22:18:58.437,437,2018-03-10 14:18:58.437,2018-10-24 15:04:17.951,1,,0,1,5674495,236.437291666667,7168,984.375,1453.125,146.13104762658,,,,B,,201,2018-03-10 22:18:58.437000-08:00,2018-03-11 06:18:58.437000+00:00
9777,15502000004,2018-03-10 22:18:58.864,864,2018-03-10 14:18:58.864,2018-10-24 15:04:17.951,1,,0,1,5684735,236.863958333333,5632,984.375,1359.375,139.934524399837,,,,B,,201,2018-03-10 22:18:58.864000-08:00,2018-03-11 06:18:58.864000+00:00
9778,15507000001,2018-03-10 23:34:30.096,96,2018-03-10 15:34:30.096,2018-10-24 15:04:35.031,1,,0,1,6434303,268.095958333333,3584,1992.1875,2390.625,138.729979193732,,,,F,,201,2018-03-10 23:34:30.096000-08:00,2018-03-11 07:34:30.096000+00:00
9779,15507000002,2018-03-10 23:34:33.680,680,2018-03-10 15:34:33.680,2018-10-24 15:04:35.057,1,,0,1,6520319,271.679958333333,4608,2250.0,2578.125,143.526250395961,,,,F,,201,2018-03-10 23:34:33.680000-08:00,2018-03-11 07:34:33.680000+00:00
9780,15509000001,2018-03-11 00:00:02.255,255,2018-03-10 16:00:02.255,2018-10-24 15:04:39.752,1,,0,1,6143,0.255958333333333,13824,5460.9375,5554.6875,125.432517279354,,,,F,,201,2018-03-11 00:00:02.255000-08:00,2018-03-11 08:00:02.255000+00:00
9781,15509000002,2018-03-11 00:01:33.349,349,2018-03-10 16:01:33.349,2018-10-24 15:04:40.448,1,,0,1,2192383,91.3492916666667,6656,984.375,1453.125,146.069475407254,,,,B,,201,2018-03-11 00:01:33.349000-08:00,2018-03-11 08:01:33.349000+00:00
9782,15509000003,2018-03-11 00:01:37.574,574,2018-03-10 16:01:37.574,2018-10-24 15:04:40.483,1,,0,1,2293759,95.5732916666667,8192,984.375,1078.125,143.37384883327,,,,B,,201,2018-03-11 00:01:37.574000-08:00,2018-03-11 08:01:37.574000+00:00
9783,15509000004,2018-03-11 00:01:42.927,927,2018-03-10 16:01:42.927,2018-10-24 15:04:40.518,1,,0,1,2422271,100.927958333333,10240,984.375,1265.625,141.944790865391,,,,B,,201,2018-03-11 00:01:42.927000-08:00,2018-03-11 08:01:42.927000+00:00
9784,15509000005,2018-03-11 00:01:46.319,319,2018-03-10 16:01:46.319,2018-10-24 15:04:40.543,1,,0,1,2503679,104.319958333333,10752,984.375,1078.125,142.572821189076,,,,B,,201,2018-03-11 00:01:46.319000-08:00,2018-03-11 08:01:46.319000+00:00
9785,15510000001,2018-03-11 00:15:09.551,551,2018-03-10 16:15:09.551,2018-10-24 15:04:43.222,1,,0,1,181247,7.55195833333333,5632,1031.25,1289.0625,139.677479278,,,,F,,201,2018-03-11 00:15:09.551000-08:00,2018-03-11 08:15:09.551000+00:00
9786,15512000001,2018-03-11 00:49:38.138,138,2018-03-10 16:49:38.138,2018-10-24 15:04:52.085,1,,0,1,6627327,276.138625,20480,1593.75,1851.5625,134.433220786889,,,,B,,201,2018-03-11 00:49:38.138000-08:00,2018-03-11 08:49:38.138000+00:00
9787,15512000002,2018-03-11 00:49:42.917,917,2018-03-10 16:49:42.917,2018-10-24 15:04:52.121,1,,0,1,6742015,280.917291666667,24576,1687.5,1804.6875,134.351092213482,,,,B,,201,2018-03-11 00:49:42.917000-08:00,2018-03-11 08:49:42.917000+00:00
9788,15512000003,2018-03-11 00:49:45.392,392,2018-03-10 16:49:45.392,2018-10-24 15:04:52.141,1,,0,1,6801407,283.391958333333,24576,1546.875,1781.25,140.266158926326,,,,B,,201,2018-03-11 00:49:45.392000-08:00,2018-03-11 08:49:45.392000+00:00
9789,15513000001,2018-03-11 01:01:58.053,53,2018-03-10 17:01:58.053,2018-10-24 15:04:54.253,1,,0,1,2785279,116.053291666667,12800,1546.875,1828.125,132.474081940258,,,,B,,201,2018-03-11 01:01:58.053000-08:00,2018-03-11 09:01:58.053000+00:00
9790,15513000002,2018-03-11 01:04:58.149,149,2018-03-10 17:04:58.149,2018-10-24 15:04:55.569,1,,0,1,7107583,296.149291666667,7168,1359.375,1640.625,135.897881391578,,,,B,,201,2018-03-11 01:04:58.149000-08:00,2018-03-11 09:04:58.149000+00:00
9791,15516000001,2018-03-11 01:47:55.226,226,2018-03-10 17:47:55.226,2018-10-24 15:05:05.165,1,,0,1,4157439,173.226625,11776,984.375,1125.0,154.239987002737,,,,B,,201,2018-03-11 01:47:55.226000-08:00,2018-03-11 09:47:55.226000+00:00
9792,15516000002,2018-03-11 01:47:55.354,354,2018-03-10 17:47:55.354,2018-10-24 15:05:05.166,1,,0,1,4160511,173.354625,9216,1476.5625,1781.25,130.867710690845,,,,B,,201,2018-03-11 01:47:55.354000-08:00,2018-03-11 09:47:55.354000+00:00
9793,15516000003,2018-03-11 01:47:55.867,867,2018-03-10 17:47:55.867,2018-10-24 15:05:05.171,1,,0,1,4172799,173.866625,12288,1429.6875,1523.4375,134.05590750577,,,,B,,201,2018-03-11 01:47:55.867000-08:00,2018-03-11 09:47:55.867000+00:00
9794,15516000004,2018-03-11 01:47:56.400,400,2018-03-10 17:47:56.400,2018-10-24 15:05:05.171,1,,0,1,4185599,174.399958333333,7680,1500.0,1640.625,132.794694554784,,,,B,,201,2018-03-11 01:47:56.400000-08:00,2018-03-11 09:47:56.400000+00:00
9795,15516000005,2018-03-11 01:47:56.805,805,2018-03-10 17:47:56.805,2018-10-24 15:05:05.176,1,,0,1,4195327,174.805291666667,7168,1218.75,1429.6875,134.011757742998,,,,B,,201,2018-03-11 01:47:56.805000-08:00,2018-03-11 09:47:56.805000+00:00
9796,15516000006,2018-03-11 01:47:57.979,979,2018-03-10 17:47:57.979,2018-10-24 15:05:05.186,1,,0,1,4223487,175.978625,9728,7617.1875,7734.375,121.446603923126,,,,B,,201,2018-03-11 01:47:57.979000-08:00,2018-03-11 09:47:57.979000+00:00
9797,15516000007,2018-03-11 01:47:58.341,341,2018-03-10 17:47:58.341,2018-10-24 15:05:05.186,1,,0,1,4232191,176.341291666667,8704,3585.9375,4007.8125,129.728666455471,,,,B,,201,2018-03-11 01:47:58.341000-08:00,2018-03-11 09:47:58.341000+00:00
9798,15516000008,2018-03-11 01:47:58.746,746,2018-03-10 17:47:58.746,2018-10-24 15:05:05.194,1,,0,1,4241919,176.746625,8704,984.375,1148.4375,157.497330594768,,,,B,,201,2018-03-11 01:47:58.746000-08:00,2018-03-11 09:47:58.746000+00:00
9799,15516000009,2018-03-11 01:47:58.853,853,2018-03-10 17:47:58.853,2018-10-24 15:05:05.194,1,,0,1,4244479,176.853291666667,7168,3000.0,3328.125,128.227879467526,,,,B,,201,2018-03-11 01:47:58.853000-08:00,2018-03-11 09:47:58.853000+00:00
9800,15516000010,2018-03-11 01:47:59.259,259,2018-03-10 17:47:59.259,2018-10-24 15:05:05.194,1,,0,1,4254207,177.258625,10752,5578.125,5671.875,129.324840005829,,,,B,,201,2018-03-11 01:47:59.259000-08:00,2018-03-11 09:47:59.259000+00:00
